egoid,init_ser_cat,init_cas_cat,init_pers_cat
4601,0,0,0
4602,0,2+,3+
4603,0,0,0
4604,0,0,0
4605,0,0,0
4606,0,0,0
4607,0,0,0
4608,0,0,0
4609,0,0,0
4610,0,0,0
4611,0,0,0
4612,0,0,0
4613,0,2+,2
4614,0,0,0
4615,0,0,0
4616,0,0,0
4617,0,0,0
4618,0,0,0
4619,1+,0,1
4620,0,0,0
4621,0,1,1
4622,1+,1,2
4623,0,0,0
4624,0,2+,3+
4625,0,0,0
4626,0,0,0
4627,0,2+,2
4628,0,0,0
4629,1+,0,1
4630,1+,0,1
4631,1+,0,1
4632,0,0,0
4633,1+,0,1
4634,0,0,0
4635,0,0,0
4636,0,1,1
4637,0,0,0
4638,0,1,1
4639,1+,0,1
4640,0,0,0
4641,0,0,0
4642,0,0,0
4643,0,0,0
4644,0,2+,2
4645,0,2+,2
4646,0,0,0
4647,1+,0,1
4648,0,1,1
4649,0,0,0
4650,0,0,0
4651,1+,0,1
4652,0,0,0
4653,0,0,0
4654,0,0,0
4655,1+,0,1
4656,0,0,0
4657,0,0,0
4658,0,0,0
4659,0,0,0
4660,0,0,0
4661,0,0,0
4662,1+,0,1
4663,0,0,0
4664,1+,0,1
4665,0,1,1
4666,0,0,0
4667,1+,0,1
4668,1+,0,1
4669,0,0,0
4670,0,0,0
4671,0,1,1
4672,0,0,0
4673,0,0,0
4674,0,1,1
4675,0,1,1
4676,0,0,0
4677,0,2+,2
4678,0,2+,2
4679,0,2+,2
4680,0,0,0
4681,0,0,0
4682,0,0,0
4683,0,1,1
4684,1+,0,1
4685,0,1,1
4686,0,0,0
4687,0,0,0
4688,1+,0,1
4689,0,0,0
4690,0,0,0
4691,0,0,0
4692,0,1,1
4693,0,0,0
4694,0,0,0
4695,0,2+,3+
4696,0,0,0
4697,0,0,0
4698,0,0,0
4699,0,0,0
4700,0,0,0
4701,1+,0,1
4702,0,0,0
4703,1+,0,1
4704,0,0,0
4705,0,0,0
4706,0,0,0
4707,0,0,0
4708,0,0,0
4709,1+,0,1
4710,0,1,1
4711,0,0,0
4712,0,2+,3+
4713,1+,0,1
4714,0,2+,2
4715,0,0,0
4716,0,0,0
4717,0,0,0
4718,0,0,0
4719,0,0,0
4720,0,1,1
4721,1+,0,1
4722,0,1,1
4723,0,0,0
4724,0,0,0
4725,0,1,1
4726,0,0,0
4727,1+,0,1
4728,0,0,0
4729,0,0,0
4730,0,0,0
4731,0,1,1
4732,0,0,0
4733,0,0,0
4734,0,1,1
4735,1+,0,1
4736,0,2+,3+
4737,0,0,0
4738,1+,0,1
4739,1+,0,1
4740,0,0,0
4741,0,0,0
4742,0,0,0
4743,0,0,0
4744,1+,0,1
4745,0,0,0
4746,0,1,1
4747,1+,0,1
4748,1+,1,2
4749,0,0,0
4750,1+,0,1
4751,0,0,0
4752,0,0,0
4753,0,0,0
4754,1+,0,1
4755,0,0,0
4756,0,0,0
4757,0,0,0
4758,0,0,0
4759,1+,0,1
4760,0,1,1
4761,0,0,0
4762,0,0,0
4763,0,2+,2
4764,1+,0,1
4765,0,0,0
4766,0,0,0
4767,0,0,0
4768,1+,0,1
4769,0,1,1
4770,0,1,1
4771,1+,0,1
4772,1+,0,1
4773,1+,0,1
4774,0,0,0
4775,0,0,0
4776,1+,0,1
4777,0,0,0
4778,0,1,1
4779,1+,0,1
4780,1+,0,1
4781,0,1,1
4782,0,2+,2
4783,1+,0,1
4784,1+,0,1
4785,0,1,1
4786,0,2+,3+
4787,0,1,1
4788,0,0,0
4789,0,1,1
4790,0,0,0
4791,0,0,0
4792,1+,0,1
4793,0,2+,2
4794,0,1,1
4795,1+,0,1
4796,0,0,0
4797,0,0,0
4798,0,0,0
4799,0,1,1
4800,0,1,1
4801,0,0,0
4802,0,0,0
4803,1+,0,1
4804,0,2+,3+
4805,0,1,1
4806,0,0,0
4807,0,2+,3+
4808,0,0,0
4809,0,2+,2
4810,0,1,1
4811,0,0,0
4812,0,0,0
4813,0,1,1
4814,0,0,0
4815,1+,0,1
4816,0,0,0
4817,1+,0,1
4818,0,1,1
4819,0,0,0
4820,0,0,0
4821,0,2+,3+
4822,0,1,1
4823,0,1,1
4824,0,0,0
4825,0,2+,3+
4826,1+,0,1
4827,0,1,1
4828,1+,0,1
4829,1+,0,1
4830,0,1,1
4831,1+,0,1
4832,0,0,0
4833,0,1,1
4834,0,0,0
4835,1+,0,1
4836,0,0,0
4837,0,0,0
4838,0,0,0
4839,0,0,0
4840,1+,0,1
4841,0,0,0
4842,0,0,0
4843,0,0,0
4844,1+,0,1
4845,0,0,0
4846,1+,0,1
4847,1+,0,1
4848,0,0,0
4849,0,0,0
4850,1+,0,1
4851,0,0,0
4852,1+,0,1
4853,1+,0,1
4854,1+,0,1
4855,0,1,1
4856,0,0,0
4857,0,0,0
4858,0,0,0
4859,0,2+,2
4860,0,0,0
4861,0,0,0
4862,0,1,1
4863,1+,0,1
4864,0,1,1
4865,0,0,0
4866,0,0,0
4867,0,0,0
4868,1+,0,1
4869,0,0,0
4870,0,0,0
4871,0,1,1
4872,1+,0,1
4873,1+,1,3+
4874,0,0,0
4875,0,0,0
4876,0,1,1
4877,0,0,0
4878,1+,0,1
4879,0,1,1
4880,0,0,0
4881,0,1,1
4882,0,0,0
4883,1+,0,1
4884,0,1,1
4885,0,0,0
4886,1+,0,1
4887,0,0,0
4888,1+,0,1
4889,1+,0,1
4890,0,0,0
4891,0,1,1
4892,0,0,0
4893,0,1,1
4894,1+,0,1
4895,1+,0,1
4896,0,1,1
4897,0,0,0
4898,0,1,1
4899,0,0,0
4900,1+,0,1
4901,0,0,0
4902,1+,0,1
4903,0,0,0
4904,0,1,1
4905,0,2+,3+
4906,1+,1,2
4907,0,1,1
4908,0,0,0
4909,0,1,1
4910,0,1,1
4911,0,1,1
4912,1+,0,1
4913,1+,0,1
4914,0,1,1
4915,0,0,0
4916,0,1,1
4917,0,1,1
4918,0,0,0
4919,0,1,1
4920,0,0,0
4921,0,0,0
4922,0,0,0
4923,0,1,1
4924,0,0,0
4925,0,0,0
4926,1+,0,1
4927,1+,0,1
4928,0,2+,3+
4929,0,1,1
4930,1+,0,1
4931,0,0,0
4932,1+,0,1
4933,1+,0,1
4934,0,0,0
4935,0,1,1
4936,1+,0,1
4937,1+,0,1
4938,0,0,0
4939,1+,0,1
4940,0,1,1
4941,1+,0,1
4942,1+,0,1
4943,0,1,1
4944,0,0,0
4945,1+,0,1
4946,0,1,1
4947,0,0,0
4948,1+,0,1
4949,0,0,0
4950,1+,0,1
4951,0,1,1
4952,0,1,1
4953,0,0,0
4954,0,0,0
4955,0,0,0
4956,1+,0,1
4957,0,0,0
4958,0,0,0
4959,0,1,1
4960,0,1,1
4961,0,1,1
4962,0,1,1
4963,0,0,0
4964,0,0,0
4965,0,0,0
4966,0,0,0
4967,0,0,0
4968,0,0,0
4969,1+,0,1
4970,1+,1,2
4971,0,2+,3+
4972,0,0,0
4973,0,0,0
4974,0,1,1
4975,1+,0,1
4976,0,0,0
4977,0,1,1
4978,0,0,0
4979,0,0,0
4980,0,0,0
4981,0,2+,3+
4982,0,0,0
4983,0,0,0
4984,0,2+,3+
4985,0,1,1
4986,1+,0,1
4987,1+,0,1
4988,0,1,1
4989,0,0,0
4990,1+,0,1
4991,0,0,0
4992,0,1,1
4993,0,0,0
4994,1+,0,1
4995,0,0,0
4996,1+,0,1
4997,0,1,1
4998,0,0,0
4999,1+,0,1
5000,1+,0,1
5001,0,0,0
5002,0,0,0
5003,1+,0,1
5004,0,1,1
5005,1+,0,1
5006,0,0,0
5007,0,0,0
5008,0,1,1
5009,0,0,0
5010,0,0,0
5011,0,1,1
5012,1+,0,1
5013,1+,0,1
5014,0,0,0
5015,0,0,0
5016,1+,0,1
5017,0,1,1
5018,0,0,0
5019,1+,0,1
5020,0,1,1
5021,0,0,0
5022,0,1,1
5023,0,1,1
5024,1+,1,2
5025,0,0,0
5026,0,1,1
5027,0,0,0
5028,0,0,0
5029,0,0,0
5030,1+,0,1
5031,0,0,0
5032,0,0,0
5033,0,0,0
5034,0,0,0
5035,0,0,0
5036,1+,0,1
5037,1+,0,1
5038,0,1,1
5039,0,1,1
5040,0,1,1
5041,1+,0,1
5042,0,1,1
5043,1+,0,1
5044,0,1,1
5045,0,0,0
5046,0,0,0
5047,0,0,0
5048,1+,0,1
5049,1+,0,1
5050,0,0,0
5051,0,1,1
5052,0,0,0
5053,0,1,1
5054,1+,0,1
5055,1+,0,1
5056,0,0,0
5057,1+,1,2
5058,1+,0,1
5059,0,0,0
5060,0,0,0
5061,0,0,0
5062,1+,0,1
5063,1+,0,1
5064,0,0,0
5065,0,0,0
5066,0,0,0
5067,0,0,0
5068,0,0,0
5069,0,0,0
5070,0,0,0
5071,0,1,1
5072,0,1,1
5073,0,1,1
5074,0,0,0
5075,0,1,1
5076,0,1,1
5077,1+,0,1
5078,0,0,0
5079,0,0,0
5080,0,0,0
5081,0,0,0
5082,1+,0,1
5083,0,0,0
5084,0,0,0
5085,0,1,1
5086,0,0,0
5087,1+,0,1
5088,1+,0,1
5089,1+,0,1
5090,0,0,0
5091,0,0,0
5092,1+,0,1
5093,1+,1,2
5094,0,0,0
5095,1+,0,1
5096,0,1,1
5097,0,0,0
5098,0,1,1
5099,0,0,0
5100,0,0,0
5101,0,0,0
5102,0,0,0
5103,0,2+,2
5104,0,1,1
5105,1+,0,1
5106,0,1,1
5107,0,0,0
5108,1+,0,1
5109,1+,0,1
5110,0,0,0
5111,0,1,1
5112,0,0,0
5113,0,0,0
5114,1+,0,1
5115,1+,0,1
5116,1+,0,1
5117,0,0,0
5118,1+,1,2
5119,0,0,0
5120,1+,0,1
5121,0,0,0
5122,1+,0,1
5123,0,1,1
5124,0,1,1
5125,0,0,0
5126,1+,0,1
5127,0,0,0
5128,0,2+,3+
5129,0,0,0
5130,0,1,1
5131,0,1,1
5132,0,1,1
5133,0,0,0
5134,1+,0,1
5135,1+,0,1
5136,1+,0,1
5137,1+,0,1
5138,1+,0,1
5139,0,1,1
5140,1+,0,1
5141,0,0,0
5142,0,0,0
5143,0,1,1
5144,0,0,0
5145,0,2+,2
5146,0,0,0
5147,0,1,1
5148,0,1,1
5149,0,0,0
5150,0,1,1
5151,1+,0,1
5152,0,0,0
5153,0,1,1
5154,0,1,1
5155,0,0,0
5156,0,2+,3+
5157,0,2+,2
5158,0,0,0
5159,0,1,1
5160,0,0,0
5161,0,0,0
5162,1+,0,1
5163,0,0,0
5164,0,0,0
5165,0,0,0
5166,1+,0,1
5167,1+,0,1
5168,0,0,0
5169,0,1,1
5170,0,1,1
5171,0,0,0
5172,1+,0,1
5173,0,0,0
5174,1+,0,1
5175,0,0,0
5176,0,1,1
5177,0,0,0
5178,0,0,0
5179,1+,0,1
5180,0,0,0
5181,0,0,0
5182,0,1,1
5183,0,0,0
5184,0,0,0
5185,0,0,0
5186,0,0,0
5187,0,0,0
5188,1+,0,1
5189,0,0,0
5190,1+,0,1
5191,1+,0,1
5192,0,1,1
5193,0,0,0
5194,0,0,0
5195,0,0,0
5196,0,1,1
5197,0,0,0
5198,0,0,0
5199,1+,0,1
5200,0,2+,3+
5201,0,1,1
5202,0,0,0
5203,0,0,0
5204,0,0,0
5205,0,0,0
5206,0,2+,3+
5207,1+,0,1
5208,1+,0,1
5209,0,0,0
5210,1+,0,1
5211,0,0,0
5212,0,1,1
5213,0,0,0
5214,0,0,0
5215,0,0,0
5216,0,0,0
5217,0,1,1
5218,0,0,0
5219,0,0,0
5220,1+,0,1
5221,0,2+,3+
5222,0,0,0
5223,0,0,0
5224,0,1,1
5225,0,0,0
5226,0,1,1
5227,0,0,0
5228,0,0,0
5229,1+,0,1
5230,0,0,0
5231,1+,0,1
5232,0,0,0
5233,0,1,1
5234,1+,0,1
5235,0,0,0
5236,0,1,1
5237,0,0,0
5238,0,0,0
5239,0,1,1
5240,0,1,1
5241,0,0,0
5242,0,0,0
5243,0,1,1
5244,0,1,1
5245,1+,0,1
5246,0,0,0
5247,0,0,0
5248,1+,0,1
5249,0,0,0
5250,1+,0,1
5251,0,0,0
5252,0,0,0
5253,0,0,0
5254,0,2+,2
5255,0,0,0
5256,1+,1,2
5257,1+,0,1
5258,1+,0,1
5259,1+,0,1
5260,0,0,0
5261,0,0,0
5262,1+,0,1
5263,0,0,0
5264,0,0,0
5265,0,0,0
5266,0,0,0
5267,1+,0,1
5268,0,0,0
5269,1+,0,1
5270,0,0,0
5271,1+,0,1
5272,0,1,1
5273,1+,0,1
5274,1+,1,2
5275,1+,0,1
5276,0,1,1
5277,0,0,0
5278,1+,0,1
5279,0,1,1
5280,0,0,0
5281,0,0,0
5282,1+,0,1
5283,1+,0,1
5284,0,0,0
5285,0,1,1
5286,0,0,0
5287,0,0,0
5288,1+,0,1
5289,0,0,0
5290,0,0,0
5291,0,0,0
5292,0,0,0
5293,0,0,0
5294,0,0,0
5295,0,0,0
5296,0,0,0
5297,0,0,0
5298,0,1,1
5299,0,0,0
5300,0,0,0
5301,0,0,0
5302,0,0,0
5303,0,1,1
5304,1+,0,1
5305,0,0,0
5306,0,0,0
5307,1+,0,1
5308,1+,0,1
5309,0,0,0
5310,0,0,0
5311,0,1,1
5312,0,0,0
5313,0,0,0
5314,0,0,0
5315,0,0,0
5316,0,2+,2
5317,1+,0,1
5318,0,1,1
5319,1+,1,2
5320,0,0,0
5321,1+,1,2
5322,1+,0,1
5323,0,0,0
5324,1+,0,1
5325,0,0,0
5326,0,1,1
5327,1+,0,1
5328,0,0,0
5329,1+,0,1
5330,0,1,1
5331,0,0,0
5332,0,0,0
5333,0,0,0
5334,1+,0,1
5335,0,0,0
5336,0,1,1
5337,0,0,0
5338,0,0,0
5339,0,1,1
5340,0,1,1
5341,0,0,0
5342,1+,0,1
5343,0,0,0
5344,0,1,1
5345,0,0,0
5346,0,0,0
5347,0,0,0
5348,1+,0,1
5349,1+,0,1
5350,0,0,0
5351,0,1,1
5352,1+,1,2
5353,1+,0,1
5354,0,0,0
5355,1+,0,1
5356,0,0,0
5357,1+,0,1
5358,0,0,0
5359,0,1,1
5360,1+,0,1
5361,0,0,0
5362,1+,0,1
5363,1+,0,1
5364,0,0,0
5365,1+,0,1
5366,0,2+,2
5367,1+,0,1
5368,0,0,0
5369,0,0,0
5370,1+,1,3+
5371,0,0,0
5372,1+,0,1
5373,0,1,1
5374,0,0,0
5375,1+,0,1
5376,1+,0,1
5377,0,0,0
5378,0,2+,2
5379,0,0,0
5380,0,0,0
5381,0,0,0
5382,0,0,0
5383,0,0,0
5384,0,1,1
5385,0,0,0
5386,0,0,0
5387,0,0,0
5388,0,2+,3+
5389,1+,0,1
5390,1+,0,1
5391,0,0,0
5392,0,0,0
5393,1+,0,1
5394,0,0,0
5395,1+,0,1
5396,0,1,1
5397,1+,0,1
5398,0,1,1
5399,0,0,0
5400,0,1,1
5401,0,1,1
5402,0,1,1
5403,0,0,0
5404,1+,0,1
5405,1+,0,1
5406,0,0,0
5407,0,0,0
5408,1+,0,1
5409,0,0,0
5410,0,0,0
5411,0,1,1
5412,0,0,0
5413,1+,0,1
5414,0,1,1
5415,1+,0,1
5416,0,0,0
5417,0,1,1
5418,0,0,0
5419,0,0,0
5420,0,0,0
5421,0,0,0
5422,1+,0,1
5423,0,0,0
5424,1+,0,1
5425,1+,0,1
5426,0,1,1
5427,0,1,1
5428,0,1,1
5429,0,1,1
5430,0,1,1
5431,0,0,0
5432,0,1,1
5433,0,1,1
5434,0,0,0
5435,0,1,1
5436,1+,0,1
5437,0,1,1
5438,0,0,0
5439,1+,0,1
5440,1+,0,1
5441,1+,0,1
5442,0,0,0
5443,0,0,0
5444,1+,0,1
5445,0,0,0
5446,0,0,0
5447,0,0,0
5448,1+,0,1
5449,0,0,0
5450,0,1,1
5451,0,0,0
5452,0,0,0
5453,1+,0,1
5454,0,0,0
5455,0,0,0
5456,0,1,1
5457,1+,0,1
5458,1+,0,1
5459,0,0,0
5460,1+,0,1
5461,1+,1,3+
5462,1+,0,1
5463,0,1,1
5464,1+,0,1
5465,1+,0,1
5466,0,1,1
5467,0,2+,2
5468,1+,0,1
5469,0,1,1
5470,1+,0,1
5471,1+,0,1
5472,0,0,0
5473,0,1,1
5474,1+,0,1
5475,1+,0,1
5476,0,2+,2
5477,0,0,0
5478,1+,0,1
5479,1+,0,1
5480,0,0,0
5481,0,1,1
5482,0,0,0
5483,0,0,0
5484,0,0,0
5485,0,0,0
5486,0,0,0
5487,0,0,0
5488,0,0,0
5489,1+,0,1
5490,1+,0,1
5491,1+,0,1
5492,0,1,1
5493,0,0,0
5494,1+,0,1
5495,0,0,0
5496,0,1,1
5497,1+,0,1
5498,0,1,1
5499,1+,0,1
5500,0,0,0
5501,0,0,0
5502,0,1,1
5503,0,0,0
5504,0,2+,2
5505,0,1,1
5506,0,1,1
5507,0,1,1
5508,0,0,0
5509,1+,0,1
5510,0,0,0
5511,0,1,1
5512,1+,0,1
5513,0,2+,2
5514,0,0,0
5515,0,1,1
5516,0,0,0
5517,0,0,0
5518,0,0,0
5519,0,0,0
5520,0,0,0
5521,0,0,0
5522,0,1,1
5523,0,0,0
5524,0,0,0
5525,0,0,0
5526,0,0,0
5527,1+,0,1
5528,1+,0,1
5529,0,0,0
5530,0,0,0
5531,0,1,1
5532,0,0,0
5533,0,1,1
5534,0,0,0
5535,0,0,0
5536,0,1,1
5537,0,2+,3+
5538,1+,0,1
5539,1+,0,1
5540,0,0,0
5541,0,1,1
5542,1+,0,1
5543,0,0,0
5544,0,0,0
5545,1+,0,1
5546,0,0,0
5547,1+,0,1
5548,0,0,0
5549,1+,0,1
5550,0,2+,3+
5551,0,1,1
5552,0,0,0
5553,0,1,1
5554,0,0,0
5555,0,0,0
5556,0,0,0
5557,1+,0,1
5558,1+,0,1
5559,0,0,0
5560,0,2+,3+
5561,0,0,0
5562,0,0,0
5563,0,1,1
5564,0,0,0
5565,1+,0,1
5566,0,0,0
5567,0,0,0
5568,0,0,0
5569,0,2+,3+
5570,1+,0,1
5571,0,0,0
5572,1+,0,1
5573,0,1,1
5574,0,1,1
5575,0,0,0
5576,0,0,0
5577,1+,0,1
5578,0,0,0
5579,0,1,1
5580,0,1,1
5581,0,1,1
5582,0,0,0
5583,0,1,1
5584,0,0,0
5585,0,0,0
5586,1+,0,1
5587,0,1,1
5588,1+,0,1
5589,0,0,0
5590,1+,0,1
5591,0,1,1
5592,1+,0,1
5593,0,0,0
5594,0,1,1
5595,0,0,0
5596,0,1,1
5597,1+,0,1
5598,0,1,1
5599,0,2+,2
5600,1+,0,1
5601,0,1,1
5602,0,0,0
5603,0,0,0
5604,1+,0,1
5605,0,0,0
5606,1+,0,1
5607,0,2+,2
5608,0,2+,3+
5609,0,0,0
5610,1+,0,1
5611,1+,0,1
5612,1+,0,1
5613,1+,0,1
5614,0,0,0
5615,0,0,0
5616,0,1,1
5617,0,0,0
5618,0,1,1
5619,0,0,0
5620,0,1,1
5621,1+,0,1
5622,0,0,0
5623,1+,0,1
5624,0,1,1
5625,0,0,0
5626,1+,0,1
5627,1+,0,1
5628,0,0,0
5629,0,1,1
5630,0,0,0
5631,0,1,1
5632,1+,0,1
5633,0,1,1
5634,0,0,0
5635,0,1,1
5636,0,0,0
5637,1+,0,1
5638,0,0,0
5639,0,0,0
5640,0,0,0
5641,0,2+,3+
5642,1+,0,1
5643,0,0,0
5644,0,0,0
5645,1+,0,1
5646,1+,0,1
5647,0,0,0
5648,0,1,1
5649,0,1,1
5650,0,0,0
5651,0,0,0
5652,0,0,0
5653,0,0,0
5654,0,1,1
5655,0,1,1
5656,0,2+,3+
5657,0,1,1
5658,0,0,0
5659,1+,0,1
5660,0,1,1
5661,1+,0,1
5662,1+,0,1
5663,0,0,0
5664,0,0,0
5665,0,1,1
5666,0,1,1
5667,0,1,1
5668,1+,0,1
5669,1+,0,1
5670,0,1,1
5671,0,1,1
5672,0,1,1
5673,0,0,0
5674,0,0,0
5675,0,1,1
5676,1+,0,1
5677,0,0,0
5678,0,1,1
5679,1+,0,1
5680,0,0,0
5681,0,0,0
5682,0,1,1
5683,0,0,0
5684,0,0,0
5685,1+,0,1
5686,1+,1,2
5687,1+,0,1
5688,1+,0,1
5689,1+,0,1
5690,0,0,0
5691,0,0,0
5692,1+,0,1
5693,0,1,1
5694,0,0,0
5695,0,0,0
5696,1+,0,1
5697,0,0,0
5698,0,1,1
5699,0,0,0
5700,0,0,0
5701,0,1,1
5702,0,1,1
5703,0,0,0
5704,0,1,1
5705,0,0,0
5706,1+,0,1
5707,0,1,1
5708,1+,0,1
5709,0,0,0
5710,1+,0,1
5711,0,1,1
5712,0,1,1
5713,0,0,0
5714,1+,0,1
5715,0,1,1
5716,0,0,0
5717,0,0,0
5718,0,0,0
5719,0,0,0
5720,0,0,0
5721,0,1,1
5722,1+,0,1
5723,0,1,1
5724,0,0,0
5725,1+,0,1
5726,0,0,0
5727,1+,0,1
5728,0,0,0
5729,0,2+,2
5730,1+,0,1
5731,0,1,1
5732,1+,0,1
5733,0,1,1
5734,0,0,0
5735,0,0,0
5736,1+,0,1
5737,0,1,1
5738,0,0,0
5739,0,0,0
5740,0,2+,3+
5741,0,0,0
5742,1+,0,1
5743,1+,0,1
5744,0,1,1
5745,0,0,0
5746,0,1,1
5747,0,0,0
5748,1+,0,1
5749,0,1,1
5750,1+,0,1
5751,1+,0,1
5752,0,1,1
5753,0,1,1
5754,0,0,0
5755,0,0,0
5756,0,0,0
5757,0,0,0
5758,0,0,0
5759,0,0,0
5760,0,0,0
5761,0,1,1
5762,0,0,0
5763,1+,0,1
5764,0,0,0
5765,0,1,1
5766,0,1,1
5767,0,0,0
5768,1+,0,1
5769,1+,0,1
5770,0,0,0
5771,0,0,0
5772,0,0,0
5773,1+,0,1
5774,1+,0,1
5775,1+,0,1
5776,0,0,0
5777,0,1,1
5778,0,0,0
5779,1+,0,1
5780,1+,0,1
5781,0,1,1
5782,1+,0,1
5783,0,0,0
5784,1+,0,1
5785,0,1,1
5786,0,0,0
5787,1+,0,1
5788,0,0,0
5789,0,1,1
5790,0,1,1
5791,0,0,0
5792,1+,0,1
5793,1+,0,1
5794,0,0,0
5795,0,0,0
5796,0,1,1
5797,0,0,0
5798,0,0,0
5799,0,0,0
5800,0,1,1
5801,1+,0,1
5802,0,0,0
5803,0,0,0
5804,0,2+,2
5805,0,1,1
5806,0,0,0
5807,0,1,1
5808,0,0,0
5809,0,2+,3+
5810,0,2+,3+
5811,0,1,1
5812,0,0,0
5813,1+,0,1
5814,0,0,0
5815,0,1,1
5816,1+,0,1
5817,1+,0,1
5818,0,1,1
5819,0,0,0
5820,0,0,0
5821,0,1,1
5822,1+,0,1
5823,1+,0,1
5824,0,1,1
5825,0,0,0
5826,0,0,0
5827,0,0,0
5828,0,0,0
5829,0,0,0
5830,0,0,0
5831,1+,0,1
5832,0,0,0
5833,0,0,0
5834,0,0,0
5835,0,1,1
5836,0,0,0
5837,0,0,0
5838,0,1,1
5839,0,0,0
5840,0,0,0
5841,0,0,0
5842,0,0,0
5843,0,1,1
5844,0,1,1
5845,0,1,1
5846,0,1,1
5847,0,0,0
5848,0,0,0
5849,0,0,0
5850,0,0,0
5851,0,0,0
5852,0,0,0
5853,0,0,0
5854,0,1,1
5855,0,0,0
5856,1+,1,3+
5857,0,0,0
5858,0,0,0
5859,0,0,0
5860,0,1,1
5861,1+,1,2
5862,1+,0,1
5863,0,0,0
5864,0,0,0
5865,0,0,0
5866,0,0,0
5867,1+,0,1
5868,0,1,1
5869,1+,1,2
5870,0,1,1
5871,1+,0,1
5872,0,1,1
5873,0,1,1
5874,0,1,1
5875,0,2+,2
5876,1+,0,1
5877,0,1,1
5878,1+,0,1
5879,1+,0,1
5880,1+,0,1
5881,1+,0,1
5882,0,0,0
5883,1+,0,1
5884,0,0,0
5885,1+,0,1
5886,0,0,0
5887,0,1,1
5888,1+,0,1
5889,1+,0,1
5890,0,0,0
5891,1+,0,1
5892,0,2+,3+
5893,0,0,0
5894,0,0,0
5895,1+,0,1
5896,0,1,1
5897,0,0,0
5898,0,1,1
5899,0,1,1
5900,0,1,1
5901,0,0,0
5902,0,0,0
5903,0,1,1
5904,0,1,1
5905,0,1,1
5906,1+,0,1
5907,0,2+,2
5908,0,0,0
5909,1+,0,1
5910,0,0,0
5911,0,0,0
5912,1+,0,1
5913,0,0,0
5914,0,1,1
5915,0,0,0
5916,0,0,0
5917,0,1,1
5918,0,0,0
5919,0,0,0
5920,0,0,0
5921,1+,0,1
5922,1+,0,1
5923,1+,0,1
5924,1+,0,1
5925,0,0,0
5926,0,1,1
5927,1+,0,1
5928,0,1,1
5929,0,0,0
5930,1+,0,1
5931,0,1,1
5932,0,0,0
5933,0,0,0
5934,0,0,0
5935,0,0,0
5936,0,2+,2
5937,0,0,0
5938,0,1,1
5939,0,2+,3+
5940,0,1,1
5941,0,0,0
5942,0,0,0
5943,0,0,0
5944,1+,0,1
5945,0,1,1
5946,1+,0,1
5947,0,0,0
5948,0,1,1
5949,0,0,0
5950,0,1,1
5951,0,0,0
5952,0,0,0
5953,0,0,0
5954,0,1,1
5955,0,0,0
5956,0,0,0
5957,0,0,0
5958,0,1,1
5959,1+,0,1
5960,0,0,0
5961,1+,0,1
5962,1+,0,1
5963,0,0,0
5964,0,0,0
5965,1+,0,1
5966,1+,0,1
5967,0,0,0
5968,0,1,1
5969,0,0,0
5970,0,1,1
5971,0,0,0
5972,1+,0,1
5973,0,0,0
5974,0,0,0
5975,0,1,1
5976,0,0,0
5977,1+,0,1
5978,0,0,0
5979,1+,0,1
5980,0,0,0
5981,0,1,1
5982,0,0,0
5983,0,0,0
5984,0,0,0
5985,1+,0,1
5986,0,0,0
5987,1+,0,1
5988,0,0,0
5989,0,0,0
5990,0,1,1
5991,0,0,0
5992,0,1,1
5993,0,1,1
5994,0,0,0
5995,0,1,1
5996,0,0,0
5997,0,1,1
5998,0,0,0
5999,0,1,1
6000,1+,0,1
6001,0,0,0
6002,0,0,0
6003,0,0,0
6004,1+,0,1
6005,0,1,1
6006,0,1,1
6007,0,1,1
6008,0,0,0
6009,1+,0,1
6010,1+,0,1
6011,0,1,1
6012,0,0,0
6013,0,0,0
6014,1+,1,3+
6015,1+,0,1
6016,0,0,0
6017,0,0,0
6018,1+,0,1
6019,0,0,0
6020,1+,0,1
6021,0,1,1
6022,1+,0,1
6023,0,1,1
6024,1+,0,1
6025,1+,0,1
6026,1+,0,1
6027,0,0,0
6028,0,0,0
6029,0,0,0
6030,1+,0,1
6031,0,1,1
6032,0,0,0
6033,0,1,1
6034,1+,0,1
6035,0,1,1
6036,0,0,0
6037,1+,0,1
6038,0,0,0
6039,1+,0,1
6040,0,0,0
6041,0,1,1
6042,1+,0,1
6043,0,1,1
6044,0,1,1
6045,0,1,1
6046,0,0,0
6047,0,0,0
6048,0,1,1
6049,0,1,1
6050,0,0,0
6051,0,1,1
6052,0,2+,2
6053,0,0,0
6054,0,1,1
6055,1+,0,1
6056,0,0,0
6057,1+,0,1
6058,1+,0,1
6059,0,0,0
6060,0,0,0
6061,1+,0,1
6062,0,0,0
6063,0,2+,3+
6064,1+,0,1
6065,1+,0,1
6066,0,1,1
6067,0,0,0
6068,0,1,1
6069,1+,0,1
6070,0,1,1
6071,0,0,0
6072,0,0,0
6073,1+,0,1
6074,0,0,0
6075,1+,0,1
6076,0,0,0
6077,0,1,1
6078,0,0,0
6079,1+,0,1
6080,0,0,0
6081,0,0,0
6082,0,1,1
6083,1+,0,1
6084,0,0,0
6085,0,1,1
6086,1+,0,1
6087,0,1,1
6088,0,1,1
6089,0,0,0
6090,0,1,1
6091,0,1,1
6092,1+,0,1
6093,0,0,0
6094,0,1,1
6095,0,1,1
6096,1+,1,2
