numeric_id,egoid,race_ethnicity,agerange,demographic_bucket,demo_desc
10301,s10301,hispanic,21to29,6,H/21+
10302,s10302,hispanic,21to29,6,H/21+
10303,s10303,hispanic,21to29,6,H/21+
10304,s10304,hispanic,21to29,6,H/21+
10305,s10305,hispanic,21to29,6,H/21+
10306,s10306,hispanic,21to29,6,H/21+
10307,s10307,hispanic,21to29,6,H/21+
10308,s10308,hispanic,21to29,6,H/21+
10309,s10309,hispanic,21to29,6,H/21+
10310,s10310,hispanic,21to29,6,H/21+
10311,s10311,hispanic,21to29,6,H/21+
10312,s10312,hispanic,21to29,6,H/21+
10313,s10313,hispanic,21to29,6,H/21+
10314,s10314,hispanic,21to29,6,H/21+
10315,s10315,hispanic,21to29,6,H/21+
10316,s10316,hispanic,21to29,6,H/21+
10317,s10317,hispanic,21to29,6,H/21+
10318,s10318,hispanic,21to29,6,H/21+
10319,s10319,hispanic,21to29,6,H/21+
10320,s10320,hispanic,21to29,6,H/21+
10321,s10321,hispanic,21to29,6,H/21+
10322,s10322,hispanic,21to29,6,H/21+
10323,s10323,hispanic,21to29,6,H/21+
10324,s10324,otherNH,under21,7,O/<20
10325,s10325,otherNH,under21,7,O/<20
10326,s10326,otherNH,under21,7,O/<20
10327,s10327,otherNH,under21,7,O/<20
10328,s10328,otherNH,under21,7,O/<20
10329,s10329,otherNH,under21,7,O/<20
10330,s10330,otherNH,under21,7,O/<20
10331,s10331,otherNH,under21,7,O/<20
10332,s10332,otherNH,under21,7,O/<20
10333,s10333,otherNH,under21,7,O/<20
10334,s10334,otherNH,under21,7,O/<20
10335,s10335,otherNH,under21,7,O/<20
10336,s10336,otherNH,under21,7,O/<20
10337,s10337,otherNH,under21,7,O/<20
10338,s10338,otherNH,under21,7,O/<20
10339,s10339,otherNH,under21,7,O/<20
10340,s10340,otherNH,under21,7,O/<20
10341,s10341,otherNH,under21,7,O/<20
10342,s10342,otherNH,under21,7,O/<20
10343,s10343,otherNH,under21,7,O/<20
10344,s10344,otherNH,under21,7,O/<20
10345,s10345,otherNH,under21,7,O/<20
10346,s10346,otherNH,under21,7,O/<20
10347,s10347,otherNH,under21,7,O/<20
10348,s10348,otherNH,under21,7,O/<20
10349,s10349,otherNH,under21,7,O/<20
10350,s10350,otherNH,under21,7,O/<20
10351,s10351,otherNH,under21,7,O/<20
10352,s10352,otherNH,under21,7,O/<20
10353,s10353,otherNH,under21,7,O/<20
10354,s10354,otherNH,under21,7,O/<20
10355,s10355,otherNH,under21,7,O/<20
10356,s10356,otherNH,under21,7,O/<20
10357,s10357,otherNH,under21,7,O/<20
10358,s10358,otherNH,under21,7,O/<20
10359,s10359,otherNH,under21,7,O/<20
10360,s10360,otherNH,under21,7,O/<20
10361,s10361,otherNH,under21,7,O/<20
10362,s10362,otherNH,under21,7,O/<20
10363,s10363,otherNH,under21,7,O/<20
10364,s10364,otherNH,under21,7,O/<20
10365,s10365,otherNH,under21,7,O/<20
10366,s10366,otherNH,under21,7,O/<20
10367,s10367,otherNH,under21,7,O/<20
10368,s10368,otherNH,under21,7,O/<20
10369,s10369,otherNH,under21,7,O/<20
10370,s10370,otherNH,under21,7,O/<20
10371,s10371,otherNH,under21,7,O/<20
10372,s10372,otherNH,under21,7,O/<20
10373,s10373,otherNH,under21,7,O/<20
10374,s10374,otherNH,under21,7,O/<20
10375,s10375,otherNH,under21,7,O/<20
10376,s10376,otherNH,under21,7,O/<20
10377,s10377,otherNH,under21,7,O/<20
10378,s10378,otherNH,under21,7,O/<20
10379,s10379,otherNH,under21,7,O/<20
10380,s10380,otherNH,under21,7,O/<20
10381,s10381,otherNH,under21,7,O/<20
10382,s10382,otherNH,under21,7,O/<20
10383,s10383,otherNH,under21,7,O/<20
10384,s10384,otherNH,under21,7,O/<20
10385,s10385,otherNH,under21,7,O/<20
10386,s10386,otherNH,under21,7,O/<20
10387,s10387,otherNH,under21,7,O/<20
10388,s10388,otherNH,under21,7,O/<20
10389,s10389,otherNH,under21,7,O/<20
10390,s10390,otherNH,under21,7,O/<20
10391,s10391,otherNH,under21,7,O/<20
10392,s10392,otherNH,under21,7,O/<20
10393,s10393,otherNH,under21,7,O/<20
10394,s10394,otherNH,under21,7,O/<20
10395,s10395,otherNH,under21,7,O/<20
10396,s10396,otherNH,under21,7,O/<20
10397,s10397,otherNH,under21,7,O/<20
10398,s10398,otherNH,under21,7,O/<20
10399,s10399,otherNH,under21,7,O/<20
10400,s10400,otherNH,under21,7,O/<20
10401,s10401,otherNH,under21,7,O/<20
10402,s10402,otherNH,under21,7,O/<20
10403,s10403,otherNH,under21,7,O/<20
10404,s10404,otherNH,under21,7,O/<20
10405,s10405,otherNH,under21,7,O/<20
10406,s10406,otherNH,under21,7,O/<20
10407,s10407,otherNH,under21,7,O/<20
10408,s10408,otherNH,under21,7,O/<20
10409,s10409,otherNH,under21,7,O/<20
10410,s10410,otherNH,under21,7,O/<20
10411,s10411,otherNH,under21,7,O/<20
10412,s10412,otherNH,under21,7,O/<20
10413,s10413,otherNH,under21,7,O/<20
10414,s10414,otherNH,under21,7,O/<20
10415,s10415,otherNH,under21,7,O/<20
10416,s10416,otherNH,under21,7,O/<20
10417,s10417,otherNH,under21,7,O/<20
10418,s10418,otherNH,under21,7,O/<20
10419,s10419,otherNH,under21,7,O/<20
10420,s10420,otherNH,under21,7,O/<20
10421,s10421,otherNH,under21,7,O/<20
10422,s10422,otherNH,under21,7,O/<20
10423,s10423,otherNH,under21,7,O/<20
10424,s10424,otherNH,under21,7,O/<20
10425,s10425,otherNH,under21,7,O/<20
10426,s10426,otherNH,under21,7,O/<20
10427,s10427,otherNH,under21,7,O/<20
10428,s10428,otherNH,under21,7,O/<20
10429,s10429,otherNH,under21,7,O/<20
10430,s10430,otherNH,under21,7,O/<20
10431,s10431,otherNH,under21,7,O/<20
10432,s10432,otherNH,under21,7,O/<20
10433,s10433,otherNH,under21,7,O/<20
10434,s10434,otherNH,under21,7,O/<20
10435,s10435,otherNH,under21,7,O/<20
10436,s10436,otherNH,under21,7,O/<20
10437,s10437,otherNH,under21,7,O/<20
10438,s10438,otherNH,under21,7,O/<20
10439,s10439,otherNH,under21,7,O/<20
10440,s10440,otherNH,under21,7,O/<20
10441,s10441,otherNH,under21,7,O/<20
10442,s10442,otherNH,under21,7,O/<20
10443,s10443,otherNH,under21,7,O/<20
10444,s10444,otherNH,under21,7,O/<20
10445,s10445,otherNH,under21,7,O/<20
10446,s10446,otherNH,under21,7,O/<20
10447,s10447,otherNH,under21,7,O/<20
10448,s10448,otherNH,under21,7,O/<20
10449,s10449,otherNH,under21,7,O/<20
10450,s10450,otherNH,under21,7,O/<20
10451,s10451,otherNH,under21,7,O/<20
10452,s10452,otherNH,under21,7,O/<20
10453,s10453,otherNH,under21,7,O/<20
10454,s10454,otherNH,under21,7,O/<20
10455,s10455,otherNH,under21,7,O/<20
10456,s10456,otherNH,under21,7,O/<20
10457,s10457,otherNH,under21,7,O/<20
10458,s10458,otherNH,under21,7,O/<20
10459,s10459,otherNH,under21,7,O/<20
10460,s10460,otherNH,under21,7,O/<20
10461,s10461,otherNH,under21,7,O/<20
10462,s10462,otherNH,under21,7,O/<20
10463,s10463,otherNH,under21,7,O/<20
10464,s10464,otherNH,under21,7,O/<20
10465,s10465,otherNH,under21,7,O/<20
10466,s10466,otherNH,under21,7,O/<20
10467,s10467,otherNH,under21,7,O/<20
10468,s10468,otherNH,under21,7,O/<20
10469,s10469,otherNH,under21,7,O/<20
10470,s10470,otherNH,under21,7,O/<20
10471,s10471,otherNH,under21,7,O/<20
10472,s10472,otherNH,under21,7,O/<20
10473,s10473,otherNH,under21,7,O/<20
10474,s10474,otherNH,under21,7,O/<20
10475,s10475,otherNH,under21,7,O/<20
10476,s10476,otherNH,under21,7,O/<20
10477,s10477,otherNH,under21,7,O/<20
10478,s10478,otherNH,under21,7,O/<20
10479,s10479,otherNH,under21,7,O/<20
10480,s10480,otherNH,under21,7,O/<20
10481,s10481,otherNH,under21,7,O/<20
10482,s10482,otherNH,under21,7,O/<20
10483,s10483,otherNH,under21,7,O/<20
10484,s10484,otherNH,under21,7,O/<20
10485,s10485,otherNH,under21,7,O/<20
10486,s10486,otherNH,under21,7,O/<20
10487,s10487,otherNH,under21,7,O/<20
10488,s10488,otherNH,under21,7,O/<20
10489,s10489,otherNH,under21,7,O/<20
10490,s10490,otherNH,under21,7,O/<20
10491,s10491,otherNH,under21,7,O/<20
10492,s10492,otherNH,under21,7,O/<20
10493,s10493,otherNH,under21,7,O/<20
10494,s10494,otherNH,under21,7,O/<20
10495,s10495,otherNH,under21,7,O/<20
10496,s10496,otherNH,under21,7,O/<20
10497,s10497,otherNH,under21,7,O/<20
10498,s10498,otherNH,under21,7,O/<20
10499,s10499,otherNH,under21,7,O/<20
10500,s10500,otherNH,under21,7,O/<20
10501,s10501,otherNH,under21,7,O/<20
10502,s10502,otherNH,under21,7,O/<20
10503,s10503,otherNH,under21,7,O/<20
10504,s10504,otherNH,under21,7,O/<20
10505,s10505,otherNH,under21,7,O/<20
10506,s10506,otherNH,under21,7,O/<20
10507,s10507,otherNH,under21,7,O/<20
10508,s10508,otherNH,under21,7,O/<20
10509,s10509,otherNH,under21,7,O/<20
10510,s10510,otherNH,under21,7,O/<20
10511,s10511,otherNH,under21,7,O/<20
10512,s10512,otherNH,under21,7,O/<20
10513,s10513,otherNH,under21,7,O/<20
10514,s10514,otherNH,under21,7,O/<20
10515,s10515,otherNH,under21,7,O/<20
10516,s10516,otherNH,under21,7,O/<20
10517,s10517,otherNH,under21,7,O/<20
10518,s10518,otherNH,under21,7,O/<20
10519,s10519,otherNH,under21,7,O/<20
10520,s10520,otherNH,under21,7,O/<20
10521,s10521,otherNH,under21,7,O/<20
10522,s10522,otherNH,under21,7,O/<20
10523,s10523,otherNH,under21,7,O/<20
10524,s10524,otherNH,under21,7,O/<20
10525,s10525,otherNH,under21,7,O/<20
10526,s10526,otherNH,under21,7,O/<20
10527,s10527,otherNH,under21,7,O/<20
10528,s10528,otherNH,under21,7,O/<20
10529,s10529,otherNH,under21,7,O/<20
10530,s10530,otherNH,under21,7,O/<20
10531,s10531,otherNH,under21,7,O/<20
10532,s10532,otherNH,under21,7,O/<20
10533,s10533,otherNH,under21,7,O/<20
10534,s10534,otherNH,under21,7,O/<20
10535,s10535,otherNH,under21,7,O/<20
10536,s10536,otherNH,under21,7,O/<20
10537,s10537,otherNH,under21,7,O/<20
10538,s10538,otherNH,under21,7,O/<20
10539,s10539,otherNH,under21,7,O/<20
10540,s10540,otherNH,under21,7,O/<20
10541,s10541,otherNH,under21,7,O/<20
10542,s10542,otherNH,under21,7,O/<20
10543,s10543,otherNH,under21,7,O/<20
10544,s10544,otherNH,under21,7,O/<20
10545,s10545,otherNH,under21,7,O/<20
10546,s10546,otherNH,under21,7,O/<20
10547,s10547,otherNH,under21,7,O/<20
10548,s10548,otherNH,under21,7,O/<20
10549,s10549,otherNH,under21,7,O/<20
10550,s10550,otherNH,under21,7,O/<20
10551,s10551,otherNH,under21,7,O/<20
10552,s10552,otherNH,under21,7,O/<20
10553,s10553,otherNH,under21,7,O/<20
10554,s10554,otherNH,under21,7,O/<20
10555,s10555,otherNH,under21,7,O/<20
10556,s10556,otherNH,under21,7,O/<20
10557,s10557,otherNH,under21,7,O/<20
10558,s10558,otherNH,under21,7,O/<20
10559,s10559,otherNH,under21,7,O/<20
10560,s10560,otherNH,under21,7,O/<20
10561,s10561,otherNH,under21,7,O/<20
10562,s10562,otherNH,under21,7,O/<20
10563,s10563,otherNH,under21,7,O/<20
10564,s10564,otherNH,under21,7,O/<20
10565,s10565,otherNH,under21,7,O/<20
10566,s10566,otherNH,under21,7,O/<20
10567,s10567,otherNH,under21,7,O/<20
10568,s10568,otherNH,under21,7,O/<20
10569,s10569,otherNH,under21,7,O/<20
10570,s10570,otherNH,under21,7,O/<20
10571,s10571,otherNH,under21,7,O/<20
10572,s10572,otherNH,under21,7,O/<20
10573,s10573,otherNH,under21,7,O/<20
10574,s10574,otherNH,under21,7,O/<20
10575,s10575,otherNH,under21,7,O/<20
10576,s10576,otherNH,under21,7,O/<20
10577,s10577,otherNH,under21,7,O/<20
10578,s10578,otherNH,under21,7,O/<20
10579,s10579,otherNH,under21,7,O/<20
10580,s10580,otherNH,under21,7,O/<20
10581,s10581,otherNH,under21,7,O/<20
10582,s10582,otherNH,under21,7,O/<20
10583,s10583,otherNH,under21,7,O/<20
10584,s10584,otherNH,under21,7,O/<20
10585,s10585,otherNH,under21,7,O/<20
10586,s10586,otherNH,under21,7,O/<20
10587,s10587,otherNH,under21,7,O/<20
10588,s10588,otherNH,under21,7,O/<20
10589,s10589,otherNH,under21,7,O/<20
10590,s10590,otherNH,under21,7,O/<20
10591,s10591,otherNH,under21,7,O/<20
10592,s10592,otherNH,under21,7,O/<20
10593,s10593,otherNH,under21,7,O/<20
10594,s10594,otherNH,under21,7,O/<20
10595,s10595,otherNH,under21,7,O/<20
10596,s10596,otherNH,under21,7,O/<20
10597,s10597,otherNH,under21,7,O/<20
10598,s10598,otherNH,under21,7,O/<20
10599,s10599,otherNH,under21,7,O/<20
10600,s10600,otherNH,under21,7,O/<20
10601,s10601,otherNH,under21,7,O/<20
10602,s10602,otherNH,under21,7,O/<20
10603,s10603,otherNH,under21,7,O/<20
10604,s10604,otherNH,under21,7,O/<20
10605,s10605,otherNH,under21,7,O/<20
10606,s10606,otherNH,under21,7,O/<20
10607,s10607,otherNH,under21,7,O/<20
10608,s10608,otherNH,under21,7,O/<20
10609,s10609,otherNH,under21,7,O/<20
10610,s10610,otherNH,under21,7,O/<20
10611,s10611,otherNH,under21,7,O/<20
10612,s10612,otherNH,under21,7,O/<20
10613,s10613,otherNH,under21,7,O/<20
10614,s10614,otherNH,under21,7,O/<20
10615,s10615,otherNH,under21,7,O/<20
10616,s10616,otherNH,under21,7,O/<20
10617,s10617,otherNH,under21,7,O/<20
10618,s10618,otherNH,under21,7,O/<20
10619,s10619,otherNH,under21,7,O/<20
10620,s10620,otherNH,under21,7,O/<20
10621,s10621,otherNH,under21,7,O/<20
10622,s10622,otherNH,under21,7,O/<20
10623,s10623,otherNH,under21,7,O/<20
10624,s10624,otherNH,under21,7,O/<20
10625,s10625,otherNH,under21,7,O/<20
10626,s10626,otherNH,under21,7,O/<20
10627,s10627,otherNH,under21,7,O/<20
10628,s10628,otherNH,under21,7,O/<20
10629,s10629,otherNH,under21,7,O/<20
10630,s10630,otherNH,under21,7,O/<20
10631,s10631,otherNH,under21,7,O/<20
10632,s10632,otherNH,under21,7,O/<20
10633,s10633,otherNH,under21,7,O/<20
10634,s10634,otherNH,under21,7,O/<20
10635,s10635,otherNH,under21,7,O/<20
10636,s10636,otherNH,under21,7,O/<20
10637,s10637,otherNH,under21,7,O/<20
10638,s10638,otherNH,under21,7,O/<20
10639,s10639,otherNH,under21,7,O/<20
10640,s10640,otherNH,under21,7,O/<20
10641,s10641,otherNH,21to29,8,O/21+
10642,s10642,otherNH,21to29,8,O/21+
10643,s10643,otherNH,21to29,8,O/21+
10644,s10644,otherNH,21to29,8,O/21+
10645,s10645,otherNH,21to29,8,O/21+
10646,s10646,otherNH,21to29,8,O/21+
10647,s10647,otherNH,21to29,8,O/21+
10648,s10648,otherNH,21to29,8,O/21+
10649,s10649,otherNH,21to29,8,O/21+
10650,s10650,otherNH,21to29,8,O/21+
10651,s10651,otherNH,21to29,8,O/21+
10652,s10652,otherNH,21to29,8,O/21+
10653,s10653,otherNH,21to29,8,O/21+
10654,s10654,otherNH,21to29,8,O/21+
10655,s10655,otherNH,21to29,8,O/21+
10656,s10656,otherNH,21to29,8,O/21+
10657,s10657,otherNH,21to29,8,O/21+
10658,s10658,otherNH,21to29,8,O/21+
10659,s10659,otherNH,21to29,8,O/21+
10660,s10660,otherNH,21to29,8,O/21+
10661,s10661,otherNH,21to29,8,O/21+
10662,s10662,otherNH,21to29,8,O/21+
10663,s10663,otherNH,21to29,8,O/21+
10664,s10664,otherNH,21to29,8,O/21+
10665,s10665,otherNH,21to29,8,O/21+
10666,s10666,otherNH,21to29,8,O/21+
10667,s10667,otherNH,21to29,8,O/21+
10668,s10668,otherNH,21to29,8,O/21+
10669,s10669,otherNH,21to29,8,O/21+
10670,s10670,otherNH,21to29,8,O/21+
10671,s10671,otherNH,21to29,8,O/21+
10672,s10672,otherNH,21to29,8,O/21+
10673,s10673,otherNH,21to29,8,O/21+
10674,s10674,otherNH,21to29,8,O/21+
10675,s10675,otherNH,21to29,8,O/21+
10676,s10676,otherNH,21to29,8,O/21+
10677,s10677,otherNH,21to29,8,O/21+
10678,s10678,otherNH,21to29,8,O/21+
10679,s10679,otherNH,21to29,8,O/21+
10680,s10680,otherNH,21to29,8,O/21+
10681,s10681,otherNH,21to29,8,O/21+
10682,s10682,otherNH,21to29,8,O/21+
10683,s10683,otherNH,21to29,8,O/21+
10684,s10684,otherNH,21to29,8,O/21+
10685,s10685,otherNH,21to29,8,O/21+
10686,s10686,otherNH,21to29,8,O/21+
10687,s10687,otherNH,21to29,8,O/21+
10688,s10688,otherNH,21to29,8,O/21+
10689,s10689,otherNH,21to29,8,O/21+
10690,s10690,otherNH,21to29,8,O/21+
10691,s10691,otherNH,21to29,8,O/21+
10692,s10692,otherNH,21to29,8,O/21+
10693,s10693,otherNH,21to29,8,O/21+
10694,s10694,otherNH,21to29,8,O/21+
10695,s10695,otherNH,21to29,8,O/21+
10696,s10696,otherNH,21to29,8,O/21+
10697,s10697,otherNH,21to29,8,O/21+
10698,s10698,otherNH,21to29,8,O/21+
10699,s10699,otherNH,21to29,8,O/21+
10700,s10700,otherNH,21to29,8,O/21+
10701,s10701,otherNH,21to29,8,O/21+
10702,s10702,otherNH,21to29,8,O/21+
10703,s10703,otherNH,21to29,8,O/21+
10704,s10704,otherNH,21to29,8,O/21+
10705,s10705,otherNH,21to29,8,O/21+
10706,s10706,otherNH,21to29,8,O/21+
10707,s10707,otherNH,21to29,8,O/21+
10708,s10708,otherNH,21to29,8,O/21+
10709,s10709,otherNH,21to29,8,O/21+
10710,s10710,otherNH,21to29,8,O/21+
10711,s10711,otherNH,21to29,8,O/21+
10712,s10712,otherNH,21to29,8,O/21+
10713,s10713,otherNH,21to29,8,O/21+
10714,s10714,otherNH,21to29,8,O/21+
10715,s10715,otherNH,21to29,8,O/21+
10716,s10716,otherNH,21to29,8,O/21+
10717,s10717,otherNH,21to29,8,O/21+
10718,s10718,otherNH,21to29,8,O/21+
10719,s10719,otherNH,21to29,8,O/21+
10720,s10720,otherNH,21to29,8,O/21+
10721,s10721,otherNH,21to29,8,O/21+
10722,s10722,otherNH,21to29,8,O/21+
10723,s10723,otherNH,21to29,8,O/21+
10724,s10724,otherNH,21to29,8,O/21+
10725,s10725,otherNH,21to29,8,O/21+
10726,s10726,otherNH,21to29,8,O/21+
10727,s10727,otherNH,21to29,8,O/21+
10728,s10728,otherNH,21to29,8,O/21+
10729,s10729,otherNH,21to29,8,O/21+
10730,s10730,otherNH,21to29,8,O/21+
10731,s10731,otherNH,21to29,8,O/21+
10732,s10732,otherNH,21to29,8,O/21+
10733,s10733,otherNH,21to29,8,O/21+
10734,s10734,otherNH,21to29,8,O/21+
10735,s10735,otherNH,21to29,8,O/21+
10736,s10736,otherNH,21to29,8,O/21+
10737,s10737,otherNH,21to29,8,O/21+
10738,s10738,otherNH,21to29,8,O/21+
10739,s10739,otherNH,21to29,8,O/21+
10740,s10740,otherNH,21to29,8,O/21+
10741,s10741,otherNH,21to29,8,O/21+
10742,s10742,otherNH,21to29,8,O/21+
10743,s10743,otherNH,21to29,8,O/21+
10744,s10744,otherNH,21to29,8,O/21+
10745,s10745,otherNH,21to29,8,O/21+
10746,s10746,otherNH,21to29,8,O/21+
10747,s10747,otherNH,21to29,8,O/21+
10748,s10748,otherNH,21to29,8,O/21+
10749,s10749,otherNH,21to29,8,O/21+
10750,s10750,otherNH,21to29,8,O/21+
10751,s10751,otherNH,21to29,8,O/21+
10752,s10752,otherNH,21to29,8,O/21+
10753,s10753,otherNH,21to29,8,O/21+
10754,s10754,otherNH,21to29,8,O/21+
10755,s10755,otherNH,21to29,8,O/21+
10756,s10756,otherNH,21to29,8,O/21+
10757,s10757,otherNH,21to29,8,O/21+
10758,s10758,otherNH,21to29,8,O/21+
10759,s10759,otherNH,21to29,8,O/21+
10760,s10760,otherNH,21to29,8,O/21+
10761,s10761,otherNH,21to29,8,O/21+
10762,s10762,otherNH,21to29,8,O/21+
10763,s10763,otherNH,21to29,8,O/21+
10764,s10764,otherNH,21to29,8,O/21+
10765,s10765,otherNH,21to29,8,O/21+
10766,s10766,otherNH,21to29,8,O/21+
10767,s10767,otherNH,21to29,8,O/21+
10768,s10768,otherNH,21to29,8,O/21+
10769,s10769,otherNH,21to29,8,O/21+
10770,s10770,otherNH,21to29,8,O/21+
10771,s10771,otherNH,21to29,8,O/21+
10772,s10772,otherNH,21to29,8,O/21+
10773,s10773,otherNH,21to29,8,O/21+
10774,s10774,otherNH,21to29,8,O/21+
10775,s10775,otherNH,21to29,8,O/21+
10776,s10776,otherNH,21to29,8,O/21+
10777,s10777,otherNH,21to29,8,O/21+
10778,s10778,otherNH,21to29,8,O/21+
10779,s10779,otherNH,21to29,8,O/21+
10780,s10780,otherNH,21to29,8,O/21+
10781,s10781,otherNH,21to29,8,O/21+
10782,s10782,otherNH,21to29,8,O/21+
10783,s10783,otherNH,21to29,8,O/21+
10784,s10784,otherNH,21to29,8,O/21+
10785,s10785,otherNH,21to29,8,O/21+
10786,s10786,otherNH,21to29,8,O/21+
10787,s10787,otherNH,21to29,8,O/21+
10788,s10788,otherNH,21to29,8,O/21+
10789,s10789,otherNH,21to29,8,O/21+
10790,s10790,otherNH,21to29,8,O/21+
10791,s10791,otherNH,21to29,8,O/21+
10792,s10792,otherNH,21to29,8,O/21+
10793,s10793,otherNH,21to29,8,O/21+
10794,s10794,otherNH,21to29,8,O/21+
10795,s10795,otherNH,21to29,8,O/21+
10796,s10796,otherNH,21to29,8,O/21+
10797,s10797,otherNH,21to29,8,O/21+
10798,s10798,otherNH,21to29,8,O/21+
10799,s10799,otherNH,21to29,8,O/21+
10800,s10800,otherNH,21to29,8,O/21+
10801,s10801,otherNH,21to29,8,O/21+
10802,s10802,otherNH,21to29,8,O/21+
10803,s10803,otherNH,21to29,8,O/21+
10804,s10804,otherNH,21to29,8,O/21+
10805,s10805,otherNH,21to29,8,O/21+
10806,s10806,otherNH,21to29,8,O/21+
10807,s10807,otherNH,21to29,8,O/21+
10808,s10808,otherNH,21to29,8,O/21+
10809,s10809,otherNH,21to29,8,O/21+
10810,s10810,otherNH,21to29,8,O/21+
10811,s10811,otherNH,21to29,8,O/21+
10812,s10812,otherNH,21to29,8,O/21+
10813,s10813,otherNH,21to29,8,O/21+
10814,s10814,otherNH,21to29,8,O/21+
10815,s10815,otherNH,21to29,8,O/21+
10816,s10816,otherNH,21to29,8,O/21+
10817,s10817,otherNH,21to29,8,O/21+
10818,s10818,otherNH,21to29,8,O/21+
10819,s10819,otherNH,21to29,8,O/21+
10820,s10820,otherNH,21to29,8,O/21+
10821,s10821,otherNH,21to29,8,O/21+
10822,s10822,otherNH,21to29,8,O/21+
10823,s10823,otherNH,21to29,8,O/21+
10824,s10824,otherNH,21to29,8,O/21+
10825,s10825,otherNH,21to29,8,O/21+
10826,s10826,otherNH,21to29,8,O/21+
10827,s10827,otherNH,21to29,8,O/21+
10828,s10828,otherNH,21to29,8,O/21+
10829,s10829,otherNH,21to29,8,O/21+
10830,s10830,otherNH,21to29,8,O/21+
10831,s10831,otherNH,21to29,8,O/21+
10832,s10832,otherNH,21to29,8,O/21+
10833,s10833,otherNH,21to29,8,O/21+
10834,s10834,otherNH,21to29,8,O/21+
10835,s10835,otherNH,21to29,8,O/21+
10836,s10836,otherNH,21to29,8,O/21+
10837,s10837,otherNH,21to29,8,O/21+
10838,s10838,otherNH,21to29,8,O/21+
10839,s10839,otherNH,21to29,8,O/21+
10840,s10840,otherNH,21to29,8,O/21+
10841,s10841,otherNH,21to29,8,O/21+
10842,s10842,otherNH,21to29,8,O/21+
10843,s10843,otherNH,21to29,8,O/21+
10844,s10844,otherNH,21to29,8,O/21+
10845,s10845,otherNH,21to29,8,O/21+
10846,s10846,otherNH,21to29,8,O/21+
10847,s10847,otherNH,21to29,8,O/21+
10848,s10848,otherNH,21to29,8,O/21+
10849,s10849,otherNH,21to29,8,O/21+
10850,s10850,otherNH,21to29,8,O/21+
10851,s10851,otherNH,21to29,8,O/21+
10852,s10852,otherNH,21to29,8,O/21+
10853,s10853,otherNH,21to29,8,O/21+
10854,s10854,otherNH,21to29,8,O/21+
10855,s10855,otherNH,21to29,8,O/21+
10856,s10856,otherNH,21to29,8,O/21+
10857,s10857,otherNH,21to29,8,O/21+
10858,s10858,otherNH,21to29,8,O/21+
10859,s10859,otherNH,21to29,8,O/21+
10860,s10860,otherNH,21to29,8,O/21+
10861,s10861,otherNH,21to29,8,O/21+
10862,s10862,otherNH,21to29,8,O/21+
10863,s10863,otherNH,21to29,8,O/21+
10864,s10864,otherNH,21to29,8,O/21+
10865,s10865,otherNH,21to29,8,O/21+
10866,s10866,otherNH,21to29,8,O/21+
10867,s10867,otherNH,21to29,8,O/21+
10868,s10868,otherNH,21to29,8,O/21+
10869,s10869,otherNH,21to29,8,O/21+
10870,s10870,otherNH,21to29,8,O/21+
10871,s10871,otherNH,21to29,8,O/21+
10872,s10872,otherNH,21to29,8,O/21+
10873,s10873,otherNH,21to29,8,O/21+
10874,s10874,otherNH,21to29,8,O/21+
10875,s10875,otherNH,21to29,8,O/21+
10876,s10876,otherNH,21to29,8,O/21+
10877,s10877,otherNH,21to29,8,O/21+
10878,s10878,otherNH,21to29,8,O/21+
10879,s10879,otherNH,21to29,8,O/21+
10880,s10880,otherNH,21to29,8,O/21+
10881,s10881,otherNH,21to29,8,O/21+
10882,s10882,otherNH,21to29,8,O/21+
10883,s10883,otherNH,21to29,8,O/21+
10884,s10884,otherNH,21to29,8,O/21+
10885,s10885,otherNH,21to29,8,O/21+
10886,s10886,otherNH,21to29,8,O/21+
10887,s10887,otherNH,21to29,8,O/21+
10888,s10888,otherNH,21to29,8,O/21+
10889,s10889,otherNH,21to29,8,O/21+
10890,s10890,otherNH,21to29,8,O/21+
10891,s10891,otherNH,21to29,8,O/21+
10892,s10892,otherNH,21to29,8,O/21+
10893,s10893,otherNH,21to29,8,O/21+
10894,s10894,otherNH,21to29,8,O/21+
10895,s10895,otherNH,21to29,8,O/21+
10896,s10896,otherNH,21to29,8,O/21+
10897,s10897,otherNH,21to29,8,O/21+
10898,s10898,otherNH,21to29,8,O/21+
10899,s10899,otherNH,21to29,8,O/21+
10900,s10900,otherNH,21to29,8,O/21+
10901,s10901,otherNH,21to29,8,O/21+
10902,s10902,otherNH,21to29,8,O/21+
10903,s10903,otherNH,21to29,8,O/21+
10904,s10904,otherNH,21to29,8,O/21+
10905,s10905,otherNH,21to29,8,O/21+
10906,s10906,otherNH,21to29,8,O/21+
10907,s10907,otherNH,21to29,8,O/21+
10908,s10908,otherNH,21to29,8,O/21+
10909,s10909,otherNH,21to29,8,O/21+
10910,s10910,otherNH,21to29,8,O/21+
10911,s10911,otherNH,21to29,8,O/21+
10912,s10912,otherNH,21to29,8,O/21+
10913,s10913,otherNH,21to29,8,O/21+
10914,s10914,otherNH,21to29,8,O/21+
10915,s10915,otherNH,21to29,8,O/21+
10916,s10916,otherNH,21to29,8,O/21+
10917,s10917,otherNH,21to29,8,O/21+
10918,s10918,otherNH,21to29,8,O/21+
10919,s10919,otherNH,21to29,8,O/21+
10920,s10920,otherNH,21to29,8,O/21+
